Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD0794,2025-01-18,C034,Riya Verma,USB Hub,Technology,East,3,3600,0,1077.48
ORD0795,2025-10-04,C222,Priya Kapoor,Webcam,Technology,Central,8,22400.0,0.2,5900.96
ORD0796,2025-11-02,C114,Riya Gupta,Headphones,Technology,Central,3,8100.0,0.1,2604.14
ORD0797,2025-09-04,C112,Simran Gupta,USB Hub,Technology,North,5,5700.0,0.05,1651.73
ORD0798,2025-05-14,C114,Riya Gupta,Pen Set,Office Supplies,North,6,1656.0,0.08,506.95
ORD0799,2025-05-27,C001,Rahul Sharma,USB Hub,Technology,North,3,3420.0,0.05,979.2
ORD0800,2025-01-05,C177,Nikhil Yadav,Webcam,Technology,East,8,26600.0,0.05,7056.28
ORD0801,2025-07-11,C153,Aditya Shah,Printer,Office Supplies,Central,1,10800.0,0.1,2062.93
ORD0802,2025-11-27,C112,Simran Gupta,Bookshelf,Furniture,West,4,27440.0,0.02,6127.08
ORD0803,2025-11-17,C057,Nikhil Singh,Notebook,Office Supplies,Central,2,920.0,0.08,257.5
ORD0804,2025-09-30,C207,Arjun Malhotra,Notebook,Office Supplies,West,5,2125.0,0.15,646.43
ORD0805,2025-05-29,C049,Vikash Singh,Tablet,Technology,West,3,82320.0,0.02,12320.87
ORD0806,2025-11-15,C159,Suresh Shah,Backpack,Accessories,East,5,9350.0,0.15,2839.27
ORD0807,2025-01-12,C005,Rohit Sharma,Headphones,Technology,North,1,2700.0,0.1,824.75
ORD0808,2025-08-13,C073,Aditya Patel,Notebook,Office Supplies,South,3,1275.0,0.15,381.98
ORD0809,2025-04-22,C024,Neha Verma,Headphones,Technology,East,1,2760.0,0.08,874.71
ORD0810,2025-12-23,C202,Priya Malhotra,Webcam,Technology,East,6,19320.0,0.08,5111.79
ORD0811,2025-07-20,C021,Rahul Verma,Headphones,Technology,West,1,2850.0,0.05,868.92
ORD0812,2025-07-15,C047,Arjun Singh,Mouse,Technology,North,5,3600.0,0.2,1203.78
ORD0813,2025-08-15,C250,Pooja Mishra,Printer,Office Supplies,North,7,67200.0,0.2,12417.05
ORD0814,2025-12-07,C051,Karan Singh,Backpack,Accessories,West,2,3960.0,0.1,1332.99
ORD0815,2025-11-19,C100,Meena Kumar,Pen Set,Office Supplies,Central,6,1764.0,0.02,606.91
ORD0816,2025-11-23,C134,Riya Mehta,Monitor,Technology,East,5,82800.0,0.08,15186.68
ORD0817,2025-05-01,C228,Anjali Kapoor,Smartphone,Technology,East,4,96000,0,20425.31
ORD0818,2025-03-03,C004,Neha Sharma,Keyboard,Technology,South,5,8100.0,0.1,2574.99
ORD0819,2025-11-02,C003,Amit Sharma,Smartphone,Technology,North,8,163200.0,0.15,30291.95
ORD0820,2025-12-18,C064,Neha Patel,Keyboard,Technology,North,8,14400,0,4891.12
ORD0821,2025-10-02,C016,Kavya Sharma,Office Chair,Furniture,South,3,15300.0,0.15,3608.37
ORD0822,2025-11-27,C125,Rohit Mehta,Printer,Office Supplies,West,6,64800.0,0.1,13741.07
ORD0823,2025-07-13,C188,Anjali Joshi,Mouse,Technology,South,1,765.0,0.15,236.94
ORD0824,2025-08-13,C065,Rohit Patel,Smartphone,Technology,Central,8,163200.0,0.15,32877.76
ORD0825,2025-04-06,C179,Suresh Yadav,Webcam,Technology,East,4,12600.0,0.1,3175.13
ORD0826,2025-11-03,C188,Anjali Joshi,Backpack,Accessories,Central,5,8800.0,0.2,2857.11
ORD0827,2025-06-01,C042,Priya Singh,Tablet,Technology,Central,3,77280.0,0.08,12839.94
ORD0828,2025-11-23,C094,Riya Kumar,Backpack,Accessories,South,1,1760.0,0.2,525.67
ORD0829,2025-11-14,C227,Arjun Kapoor,Laptop,Technology,North,6,264000.0,0.2,38243.12
ORD0830,2025-09-26,C169,Vikash Yadav,External Hard Drive,Technology,Central,7,44590.0,0.02,9139.27
ORD0831,2025-07-29,C040,Meena Verma,Calculator,Office Supplies,North,5,3800.0,0.05,1200.06
ORD0832,2025-03-08,C025,Rohit Verma,USB Hub,Technology,North,2,2400,0,664.01
ORD0833,2025-02-20,C052,Simran Singh,Monitor,Technology,West,8,141120.0,0.02,25202.54
ORD0834,2025-07-07,C169,Vikash Yadav,Webcam,Technology,North,5,17500,0,4298.92
ORD0835,2025-02-10,C004,Neha Sharma,Mouse,Technology,North,8,5760.0,0.2,1787.73
ORD0836,2025-07-08,C093,Aditya Kumar,External Hard Drive,Technology,North,7,36400.0,0.2,7253.43
ORD0837,2025-01-21,C211,Karan Malhotra,Calculator,Office Supplies,East,5,3600.0,0.1,1140.61
ORD0838,2025-04-29,C020,Meena Sharma,Mouse,Technology,South,2,1800,0,603.04
ORD0839,2025-11-17,C050,Pooja Singh,USB Hub,Technology,Central,4,4320.0,0.1,1325.24
ORD0840,2025-02-24,C192,Simran Joshi,External Hard Drive,Technology,Central,7,38675.0,0.15,7781.46
ORD0841,2025-03-27,C092,Simran Kumar,Backpack,Accessories,Central,7,15400,0,5129.29
ORD0842,2025-03-22,C103,Amit Gupta,USB Hub,Technology,Central,6,6120.0,0.15,1717.64
ORD0843,2025-06-16,C114,Riya Gupta,Office Chair,Furniture,West,6,32400.0,0.1,7813.48
ORD0844,2025-05-04,C196,Kavya Joshi,Table Lamp,Furniture,South,6,9720.0,0.1,2655.31
ORD0845,2025-08-20,C097,Nikhil Kumar,External Hard Drive,Technology,West,5,30875.0,0.05,6039.15
ORD0846,2025-01-09,C001,Rahul Sharma,Smartphone,Technology,East,5,108000.0,0.1,21945.44
ORD0847,2025-06-11,C002,Priya Sharma,Pen Set,Office Supplies,East,4,1176.0,0.02,359.39
ORD0848,2025-01-20,C236,Kavya Kapoor,External Hard Drive,Technology,South,3,19500,0,3875.27
ORD0849,2025-05-08,C036,Kavya Verma,Notebook,Office Supplies,East,6,2700.0,0.1,749.05
ORD0850,2025-04-22,C024,Neha Verma,Desk Organizer,Office Supplies,East,7,4410.0,0.1,1405.22
ORD0851,2025-12-20,C203,Amit Malhotra,Webcam,Technology,North,3,9660.0,0.08,2517.63
ORD0852,2025-10-23,C153,Aditya Shah,Pen Set,Office Supplies,North,1,255.0,0.15,79.35
ORD0853,2025-08-11,C236,Kavya Kapoor,Desk,Furniture,North,6,38400.0,0.2,7955.75
ORD0854,2025-11-20,C223,Amit Kapoor,Printer,Office Supplies,East,1,10200.0,0.15,1984.24
ORD0855,2025-10-17,C135,Manish Mehta,Smartphone,Technology,Central,6,129600.0,0.1,24567.98
ORD0856,2025-12-11,C179,Suresh Yadav,Printer,Office Supplies,West,3,36000,0,7777.89
ORD0857,2025-08-10,C249,Vikash Mishra,Backpack,Accessories,West,2,4312.0,0.02,1317.91
ORD0858,2025-09-01,C038,Ayesha Verma,Headphones,Technology,North,6,18000,0,6068.58
ORD0859,2025-07-24,C141,Rahul Shah,Bookshelf,Furniture,South,5,35000,0,8002.33
ORD0860,2025-04-12,C196,Kavya Joshi,Headphones,Technology,Central,8,21600.0,0.1,6984.46
ORD0861,2025-02-06,C051,Karan Singh,External Hard Drive,Technology,West,4,25480.0,0.02,4875.53
ORD0862,2025-12-10,C083,Amit Kumar,Desk Organizer,Office Supplies,East,2,1400,0,433.92
ORD0863,2025-11-01,C090,Pooja Kumar,Mouse,Technology,East,6,5130.0,0.05,1732.26
ORD0864,2025-03-16,C044,Neha Singh,Office Chair,Furniture,South,8,43200.0,0.1,9693.31
ORD0865,2025-02-13,C052,Simran Singh,Office Chair,Furniture,North,3,14400.0,0.2,2889.51
ORD0866,2025-05-28,C063,Amit Patel,Calculator,Office Supplies,North,3,1920.0,0.2,504.15
ORD0867,2025-06-19,C079,Suresh Patel,Backpack,Accessories,Central,8,17600,0,5339.27
ORD0868,2025-09-05,C055,Manish Singh,Mouse,Technology,South,5,4050.0,0.1,1342.03
ORD0869,2025-12-06,C178,Ayesha Yadav,Laptop,Technology,East,7,346500.0,0.1,55395.13
ORD0870,2025-12-23,C044,Neha Singh,Smartphone,Technology,North,5,117600.0,0.02,24846.86
ORD0871,2025-12-05,C120,Meena Gupta,Laptop,Technology,East,2,101200.0,0.08,15541.37
ORD0872,2025-11-29,C222,Priya Kapoor,Monitor,Technology,West,1,17100.0,0.05,3217.7
ORD0873,2025-11-02,C131,Karan Mehta,Monitor,Technology,South,6,99360.0,0.08,19006.04
ORD0874,2025-12-31,C051,Karan Singh,USB Hub,Technology,South,8,8640.0,0.1,2235.63
ORD0875,2025-09-08,C237,Nikhil Kapoor,USB Hub,Technology,South,5,5700.0,0.05,1610.78
ORD0876,2025-11-17,C005,Rohit Sharma,Office Chair,Furniture,Central,6,34200.0,0.05,7609.33
ORD0877,2025-01-16,C071,Karan Patel,Smartphone,Technology,East,5,110400.0,0.08,24276.55
ORD0878,2025-12-03,C058,Ayesha Singh,Headphones,Technology,West,6,16560.0,0.08,5051.77
ORD0879,2025-05-04,C134,Riya Mehta,Calculator,Office Supplies,West,4,2944.0,0.08,911.66
ORD0880,2025-10-05,C249,Vikash Mishra,Pen Set,Office Supplies,South,6,1656.0,0.08,504.65
ORD0881,2025-03-12,C149,Vikash Shah,External Hard Drive,Technology,Central,4,20800.0,0.2,3741.09
ORD0882,2025-03-16,C233,Aditya Kapoor,Headphones,Technology,Central,7,16800.0,0.2,5424.98
ORD0883,2025-10-13,C235,Manish Kapoor,Keyboard,Technology,North,6,10800,0,3618.99
ORD0884,2025-01-16,C048,Anjali Singh,Desk,Furniture,West,3,20400.0,0.15,4616.84
ORD0885,2025-11-23,C247,Arjun Mishra,Table Lamp,Furniture,East,5,8280.0,0.08,2423.3
ORD0886,2025-04-05,C039,Suresh Verma,Mouse,Technology,Central,2,1764.0,0.02,539.52
ORD0887,2025-04-29,C158,Ayesha Shah,Notebook,Office Supplies,North,4,1800.0,0.1,499.17
ORD0888,2025-09-15,C092,Simran Kumar,Tablet,Technology,West,8,219520.0,0.02,37093.76
ORD0889,2025-07-18,C183,Amit Joshi,Office Chair,Furniture,South,3,14400.0,0.2,3144.25
ORD0890,2025-07-29,C042,Priya Singh,Mouse,Technology,North,4,3600,0,1250.79
ORD0891,2025-12-10,C237,Nikhil Kapoor,Notebook,Office Supplies,South,7,3430.0,0.02,1105.77
ORD0892,2025-11-12,C017,Nikhil Sharma,Keyboard,Technology,East,8,11520.0,0.2,3592.28
ORD0893,2025-07-27,C222,Priya Kapoor,Backpack,Accessories,Central,4,8096.0,0.08,2643.74
ORD0894,2025-11-10,C189,Vikash Joshi,Bookshelf,Furniture,Central,6,38640.0,0.08,9314.52
ORD0895,2025-02-25,C153,Aditya Shah,External Hard Drive,Technology,North,1,5850.0,0.1,1127.43
ORD0896,2025-01-21,C225,Rohit Kapoor,Printer,Office Supplies,Central,7,71400.0,0.15,14380.31
ORD0897,2025-08-14,C196,Kavya Joshi,Smartphone,Technology,East,4,91200.0,0.05,18423.73
ORD0898,2025-08-05,C199,Suresh Joshi,Pen Set,Office Supplies,North,8,2352.0,0.02,753.69
ORD0899,2025-11-27,C177,Nikhil Yadav,USB Hub,Technology,Central,3,3312.0,0.08,936.89
ORD0900,2025-07-31,C029,Vikash Verma,Keyboard,Technology,North,3,4968.0,0.08,1569.16
ORD0901,2025-02-16,C046,Sneha Singh,Backpack,Accessories,South,4,8096.0,0.08,2408.04
ORD0902,2025-12-28,C184,Neha Joshi,Monitor,Technology,East,2,36000,0,6943.33
ORD0903,2025-09-19,C022,Priya Verma,USB Hub,Technology,South,7,7140.0,0.15,2034.56
ORD0904,2025-03-29,C097,Nikhil Kumar,External Hard Drive,Technology,Central,7,45500,0,9700.24
ORD0905,2025-03-16,C224,Neha Kapoor,Headphones,Technology,North,3,7200.0,0.2,2095.86
ORD0906,2025-08-17,C108,Anjali Gupta,Pen Set,Office Supplies,South,5,1275.0,0.15,389.35
ORD0907,2025-11-15,C031,Karan Verma,Headphones,Technology,North,4,12000,0,4169.85
ORD0908,2025-01-03,C118,Ayesha Gupta,Webcam,Technology,West,8,25200.0,0.1,6424.4
ORD0909,2025-07-29,C061,Rahul Patel,Mouse,Technology,Central,8,6624.0,0.08,2137.68
ORD0910,2025-05-23,C154,Riya Shah,Laptop,Technology,Central,4,198000.0,0.1,32189.85
ORD0911,2025-03-17,C210,Pooja Malhotra,Mouse,Technology,East,1,882.0,0.02,271.14
ORD0912,2025-10-23,C010,Pooja Sharma,Headphones,Technology,East,1,2550.0,0.15,866.58
ORD0913,2025-08-02,C085,Rohit Kumar,Tablet,Technology,South,1,28000,0,4855.49
ORD0914,2025-10-24,C173,Aditya Yadav,Pen Set,Office Supplies,North,3,828.0,0.08,263.29
ORD0915,2025-07-14,C024,Neha Verma,Pen Set,Office Supplies,West,6,1710.0,0.05,593.25
ORD0916,2025-08-30,C216,Kavya Malhotra,External Hard Drive,Technology,East,2,12350.0,0.05,2285.47
ORD0917,2025-04-18,C085,Rohit Kumar,USB Hub,Technology,Central,7,7560.0,0.1,2220.52
ORD0918,2025-12-19,C015,Manish Sharma,Monitor,Technology,East,2,33120.0,0.08,6417.35
ORD0919,2025-09-27,C110,Pooja Gupta,Calculator,Office Supplies,Central,6,4560.0,0.05,1424.28
ORD0920,2025-11-20,C091,Karan Kumar,Headphones,Technology,South,8,21600.0,0.1,6997.11
ORD0921,2025-05-29,C227,Arjun Kapoor,Calculator,Office Supplies,North,4,2720.0,0.15,889.18
ORD0922,2025-03-02,C031,Karan Verma,Laptop,Technology,South,8,374000.0,0.15,61235.64
ORD0923,2025-01-24,C205,Rohit Malhotra,Calculator,Office Supplies,Central,7,5152.0,0.08,1528.46
ORD0924,2025-04-14,C207,Arjun Malhotra,Mouse,Technology,East,1,765.0,0.15,252.87
ORD0925,2025-09-17,C203,Amit Malhotra,Tablet,Technology,North,5,133000.0,0.05,21273.73
ORD0926,2025-10-19,C030,Pooja Verma,Desk,Furniture,North,6,44160.0,0.08,9920.44
ORD0927,2025-06-23,C214,Riya Malhotra,Keyboard,Technology,West,4,6840.0,0.05,2412.16
ORD0928,2025-03-11,C235,Manish Kapoor,Webcam,Technology,West,1,2975.0,0.15,728.59
ORD0929,2025-07-31,C229,Vikash Kapoor,External Hard Drive,Technology,North,6,35880.0,0.08,7553.88
ORD0930,2025-12-14,C214,Riya Malhotra,USB Hub,Technology,Central,5,5400.0,0.1,1479.59
ORD0931,2025-07-01,C005,Rohit Sharma,Mouse,Technology,South,6,4320.0,0.2,1225.07
ORD0932,2025-11-17,C072,Simran Patel,Laptop,Technology,South,6,303600.0,0.08,48896.12
ORD0933,2025-11-01,C147,Arjun Shah,Calculator,Office Supplies,East,7,5488.0,0.02,1598.97
ORD0934,2025-07-31,C181,Rahul Joshi,Desk,Furniture,South,1,7600.0,0.05,1568.5
ORD0935,2025-09-26,C096,Kavya Kumar,Backpack,Accessories,North,5,10780.0,0.02,3301.8
ORD0936,2025-08-16,C096,Kavya Kumar,Smartphone,Technology,West,4,96000,0,20019.18
ORD0937,2025-06-24,C232,Simran Kapoor,USB Hub,Technology,Central,3,3528.0,0.02,1094.92
ORD0938,2025-02-20,C080,Meena Patel,Desk,Furniture,Central,3,19200.0,0.2,4328.33
ORD0939,2025-01-19,C174,Riya Yadav,Headphones,Technology,Central,4,10200.0,0.15,3224.0
ORD0940,2025-12-18,C030,Pooja Verma,Laptop,Technology,North,5,275000,0,47506.49
ORD0941,2025-09-24,C086,Sneha Kumar,Backpack,Accessories,East,1,2200,0,729.81
ORD0942,2025-04-18,C006,Sneha Sharma,Desk Organizer,Office Supplies,South,5,2975.0,0.15,862.22
ORD0943,2025-08-14,C074,Riya Patel,Notebook,Office Supplies,East,6,2400.0,0.2,699.64
ORD0944,2025-01-08,C039,Suresh Verma,Keyboard,Technology,Central,5,9000,0,3219.98
ORD0945,2025-06-29,C132,Simran Mehta,Monitor,Technology,East,4,64800.0,0.1,12360.58
ORD0946,2025-02-06,C037,Nikhil Verma,Pen Set,Office Supplies,East,4,1176.0,0.02,377.93
ORD0947,2025-01-15,C139,Suresh Mehta,Backpack,Accessories,North,1,2156.0,0.02,679.22
ORD0948,2025-08-07,C028,Anjali Verma,Bookshelf,Furniture,Central,1,7000,0,1572.33
ORD0949,2025-07-02,C229,Vikash Kapoor,Desk Organizer,Office Supplies,South,8,5040.0,0.1,1487.18
ORD0950,2025-08-27,C183,Amit Joshi,External Hard Drive,Technology,North,2,10400.0,0.2,1978.2
ORD0951,2025-06-08,C209,Vikash Malhotra,Backpack,Accessories,West,2,4048.0,0.08,1301.32
ORD0952,2025-11-12,C121,Rahul Mehta,Printer,Office Supplies,East,4,47040.0,0.02,9362.88
ORD0953,2025-06-16,C101,Rahul Gupta,Keyboard,Technology,North,6,8640.0,0.2,2673.09
ORD0954,2025-09-03,C017,Nikhil Sharma,Webcam,Technology,South,2,6650.0,0.05,1676.34
ORD0955,2025-02-22,C073,Aditya Patel,Office Chair,Furniture,North,3,16200.0,0.1,3611.62
ORD0956,2025-06-04,C084,Neha Kumar,External Hard Drive,Technology,West,2,10400.0,0.2,1963.62
ORD0957,2025-05-05,C152,Simran Shah,Table Lamp,Furniture,West,4,6480.0,0.1,1765.34
ORD0958,2025-12-22,C099,Suresh Kumar,Tablet,Technology,West,6,164640.0,0.02,26717.99
ORD0959,2025-12-06,C146,Sneha Shah,Desk,Furniture,Central,4,31360.0,0.02,7215.39
ORD0960,2025-11-02,C215,Manish Malhotra,Webcam,Technology,Central,2,6300.0,0.1,1564.32
ORD0961,2025-07-27,C025,Rohit Verma,Backpack,Accessories,North,3,6270.0,0.05,1824.14
ORD0962,2025-09-11,C176,Kavya Yadav,Calculator,Office Supplies,North,7,5320.0,0.05,1681.22
ORD0963,2025-11-22,C024,Neha Verma,Mouse,Technology,South,3,2430.0,0.1,832.12
ORD0964,2025-05-30,C170,Pooja Yadav,Headphones,Technology,Central,8,21600.0,0.1,6859.18
ORD0965,2025-06-12,C115,Manish Gupta,Mouse,Technology,East,4,3060.0,0.15,936.55
ORD0966,2025-10-26,C236,Kavya Kapoor,Table Lamp,Furniture,Central,6,10800,0,2763.9
ORD0967,2025-07-09,C104,Neha Gupta,Headphones,Technology,North,5,15000,0,5320.86
ORD0968,2025-05-25,C001,Rahul Sharma,External Hard Drive,Technology,South,6,39000,0,8256.37
ORD0969,2025-06-12,C111,Karan Gupta,Desk Organizer,Office Supplies,West,7,4165.0,0.15,1303.43
ORD0970,2025-03-30,C098,Ayesha Kumar,Table Lamp,Furniture,South,4,6120.0,0.15,1616.96
ORD0971,2025-08-02,C143,Amit Shah,Bookshelf,Furniture,South,6,33600.0,0.2,6668.95
ORD0972,2025-01-09,C035,Manish Verma,Laptop,Technology,West,2,93500.0,0.15,13599.71
ORD0973,2025-03-12,C169,Vikash Yadav,Table Lamp,Furniture,West,3,5400,0,1534.14
ORD0974,2025-04-03,C221,Rahul Kapoor,Backpack,Accessories,West,7,13860.0,0.1,4251.75
ORD0975,2025-04-26,C142,Priya Shah,Backpack,Accessories,Central,7,14630.0,0.05,4347.41
ORD0976,2025-05-02,C002,Priya Sharma,Desk Organizer,Office Supplies,East,8,4480.0,0.2,1379.74
ORD0977,2025-01-20,C106,Sneha Gupta,External Hard Drive,Technology,East,6,39000,0,7885.05
ORD0978,2025-02-10,C029,Vikash Verma,Desk Organizer,Office Supplies,Central,8,4760.0,0.15,1329.21
ORD0979,2025-02-10,C220,Meena Malhotra,Notebook,Office Supplies,Central,8,3600.0,0.1,1054.48
ORD0980,2025-12-06,C023,Amit Verma,Printer,Office Supplies,North,8,81600.0,0.15,17723.32
ORD0981,2025-01-28,C176,Kavya Yadav,External Hard Drive,Technology,Central,5,29250.0,0.1,6107.23
ORD0982,2025-09-20,C200,Meena Joshi,Laptop,Technology,Central,8,404800.0,0.08,69477.75
ORD0983,2025-05-31,C188,Anjali Joshi,Desk,Furniture,North,7,53200.0,0.05,11387.54
ORD0984,2025-10-16,C178,Ayesha Yadav,Calculator,Office Supplies,West,5,3400.0,0.15,967.71
ORD0985,2025-05-30,C149,Vikash Shah,Keyboard,Technology,Central,1,1530.0,0.15,517.15
ORD0986,2025-03-06,C007,Arjun Sharma,Pen Set,Office Supplies,East,8,2400,0,800.72
ORD0987,2025-05-12,C065,Rohit Patel,Headphones,Technology,North,5,14250.0,0.05,4298.86
ORD0988,2025-08-17,C155,Manish Shah,Keyboard,Technology,South,3,4590.0,0.15,1424.99
ORD0989,2025-09-28,C067,Arjun Patel,Printer,Office Supplies,East,8,94080.0,0.02,20658.45
ORD0990,2025-09-11,C022,Priya Verma,Headphones,Technology,West,3,7200.0,0.2,2371.33
ORD0991,2025-08-14,C198,Ayesha Joshi,Bookshelf,Furniture,South,4,23800.0,0.15,5431.42
ORD0992,2025-11-25,C054,Riya Singh,Desk Organizer,Office Supplies,North,6,4200,0,1270.24
ORD0993,2025-09-01,C014,Riya Sharma,Keyboard,Technology,Central,8,13248.0,0.08,4167.45
ORD0994,2025-05-15,C060,Meena Singh,Bookshelf,Furniture,West,7,45080.0,0.08,9444.11
ORD0995,2025-12-14,C004,Neha Sharma,Pen Set,Office Supplies,Central,8,2208.0,0.08,696.41
ORD0996,2025-11-23,C175,Manish Yadav,Smartphone,Technology,West,2,43200.0,0.1,8516.12
ORD0997,2025-05-17,C157,Nikhil Shah,Notebook,Office Supplies,East,6,2850.0,0.05,887.28
ORD0998,2025-12-12,C168,Anjali Yadav,Desk Organizer,Office Supplies,Central,7,4508.0,0.08,1447.38
ORD0999,2025-12-20,C198,Ayesha Joshi,Mouse,Technology,East,6,4590.0,0.15,1604.55
ORD1000,2025-02-04,C141,Rahul Shah,Laptop,Technology,North,1,44000.0,0.2,6047.22
